t_sec,pack_num,marker,ch1,ch2,ch3,ch4
18.448093,4461,0,0.17845337843153816,0.1682112961151265,0.3002462387476328,0.33024888519428125
18.448093,4462,0,0.17843893026334812,0.16820638469161636,0.30024213794742044,0.3302504587571534
18.448093,4463,0,0.17843959783547572,0.16817224314566237,0.300193262130936,0.3302257585884325
18.448651,4464,0,0.17846134161334584,0.16818936160236278,0.30019373896817,0.33023372177024024
18.448651,4465,0,0.17847683882345067,0.16823318294416686,0.3002540588782703,0.3302646685067265
18.448651,4466,0,0.17846053099004808,0.16822445682278475,0.3002699852418857,0.3302581358366207
18.448651,4467,0,0.1784422681239861,0.1681792526530021,0.30022072795561405,0.3302226591464116
18.448651,4468,0,0.17843878721217793,0.16816523363832264,0.30018162730242653,0.330202059777903
18.448651,4469,0,0.17845194791983618,0.16820266536119122,0.3002284527188048,0.3302332926167296
18.448651,4470,0,0.1784556195665379,0.16822250179012538,0.3002676010557157,0.33025966171576954
18.448651,4471,0,0.17844198202164568,0.16818521311842702,0.30022220615103945,0.3302285242443897
18.568354,4472,0,0.1784336850537742,0.16815746119140854,0.3001749515811506,0.33019590857758446
18.568354,4473,0,0.17845066045930438,0.16819927981682986,0.30021929744391207,0.33022952560258106
18.568354,4474,0,0.17845161413377236,0.16823137096267768,0.3002626419484822,0.33025560859928055
18.568354,4475,0,0.17841775869015877,0.1681789665506617,0.300210809741147,0.3302112150527957
18.568354,4476,0,0.17842061971356274,0.16813943674396356,0.30017018320881067,0.33018894675396815
18.568354,4477,0,0.17842581723941328,0.16816394617779087,0.30018854144231943,0.33020048621503084
18.568354,4478,0,0.17843888257962473,0.1682199745527852,0.300244951287101,0.33024063591013314
18.568354,4479,0,0.17843049024430643,0.1681868343650226,0.30023012164912377,0.33022604469077294
18.568354,4480,0,0.17843907331451833,0.1681549339540684,0.30018696787944726,0.33020711425258337
18.568354,4481,0,0.1784408852960075,0.16817982485768287,0.3001982212381695,0.3302109289504553
18.568982,4482,0,0.17844250654260307,0.16820986560342452,0.30024633411507956,0.3302340078725806
18.568982,4483,0,0.17843931173313532,0.16819207957459653,0.30024194721252684,0.33024087432875016
18.568982,4484,0,0.17844040845877351,0.16817338755502395,0.3002020836197649,0.33022346976970934
